FSUB FE_TOWARDZERO 29
105012426 521699918 253264462 
232405800 386367324 232405800 
259492762 188137060 259492761 
365880414 495983768 227548311 
125636562 416620292 148186789 
143966838 510198912 241763456 
472617714 99745698 472617714 
506885218 272661534 506885217 
508293862 46637660 508293862 
422320578 450686616 182250807 
404417470 407845762 138444946 
139666750 218556908 486992363 
46643584 140798424 409233879 
29882462 299126602 32383956 
381770544 35964392 381770544 
148636806 396853760 148641863 
430424132 283893988 430424131 
370097544 349923636 370093741 
393780982 108284534 393794368 
410271270 404910620 409706911 
307906448 216540442 484975898 
460035978 293125242 460035977 
506951014 341496366 506951013 
328703026 197481828 465917284 
98998166 166115522 434550977 
404375420 4664944 404375420 
42835150 221051994 489487449 
474852796 44010616 474852796 
495599220 328110354 495599219 
14814480 335293834 66858378 
163645836 396718258 163645854 
104190874 315529916 104190874 
92367788 132003740 400439187 
456197610 356469476 456197609 
117539040 41068378 117539039 
336906082 238752130 507187586 
325159290 325573370 51547136 
161587060 249277566 517713021 
262207472 322152118 262207472 
506616226 112172744 506616226 
278518144 341529962 73094505 
429381560 314233550 429381559 
158827304 430073574 162547632 
302007746 344799414 76363955 
523573420 449270882 523573419 
509989728 487897948 509988040 
48785014 17595098 48784925 
353389656 132239622 400675078 
297961338 41927024 310405845 
461766448 266338303 534773759 
367344674 102288970 371570221 
289049170 365987332 97551875 
65328646 85901758 354332498 
148709090 261318284 529753739 
512527160 524768450 256287381 
69483004 201818440 470253895 
149460834 162119388 430513278 
337478466 198915258 467350714 
407127762 161135272 429573049 
473592860 194151192 473696308 
215645706 363594204 215645706 
53327894 110005684 378441139 
67194416 450071914 181636458 
6669260 501939840 233504384 
79974398 56318792 79973448 
352217648 488490708 220055251 
373000524 278854544 373000523 
125420058 288621262 125420058 
313180742 451236794 182801337 
265284646 174406442 265284645 
451431382 349945958 451431381 
93334678 284154672 93334678 
152329954 51310900 152329953 
391061926 70905670 391061926 
399941118 47628450 399941118 
129181562 512771784 244336328 
306585828 489283386 220847929 
508753196 316689636 508753195 
421773210 100073948 421773210 
172053956 197761438 466196360 
496823470 394924450 496823469 
12649826 399129242 130693786 
231789358 17085464 231789357 
47607008 97230980 365666435 
289810596 319442238 51006629 
343781870 180704182 449139638 
511405124 496734016 511374629 
76430926 498921658 230486202 
177121756 53309174 177121755 
342313082 121350504 389785960 
474787886 411201800 474787885 
160311720 17661556 160311719 
215823370 65769956 215823369 
39572218 109112302 377547757 
96259862 8412048 96259861 
441747932 396789848 441747930 
216678408 479108588 217060293 
317885148 36418786 317929903 
479115692 133358116 479115692 
302337220 78022700 346458157 
514528884 72709336 514528884 
221661744 452197282 221661756 
408454046 104470494 408454075 
89051374 431130200 162694744 
63566254 411174112 142738656 
203103088 466898178 203691864 
454666724 252454726 520890182 
178632088 325417994 178632088 
415474596 398808546 415465038 
489169524 360304154 489169523 
417325692 279960934 417325691 
453161488 234586970 503022426 
17462038 95913062 364348517 
134353758 32999446 134353757 
366140618 531075762 262640305 
295898106 485712434 217276977 
122158776 175864762 444300217 
503317456 116040718 503317456 
382080552 319842918 382080551 
344171286 220040344 488475800 
505354918 174976450 505354918 
153246702 58869988 153246701 
24985802 145219172 413654627 
529025928 322527210 529025927 
507694852 176077214 507694852 
172963136 12898054 172963135 
299004440 407822106 139386649 
168172960 459096274 190663257 
228581052 430697484 228581052 
390921864 74564578 390921864 
500796934 49717624 500796934 
519532332 399920474 519532331 
411807990 146606444 415854835 
94835564 103592014 371867415 
348117048 444992058 176556601 
403162754 125529670 403284468 
301681346 415613596 147178139 
406334106 435387846 166952165 
487744974 323420732 487744973 
185634118 135401626 185634117 
91681064 430871570 162436114 
59979286 266338303 534773758 
185023514 315631384 185023514 
204512600 411214610 204512600 
219884554 183757424 219884528 
242821820 16665534 242821819 
136571634 152062512 420479578 
39202506 261628848 530064303 
293710104 249127686 517563142 
66652170 140787728 409223183 
63166070 431737870 163302414 
519718758 469858522 519718757 
351851128 19111954 351851128 
423066004 461212710 192777240 
326173148 150156756 418592212 
155419668 86446958 155419667 
202058170 451282906 202063037 
403766688 120781578 403792790 
26639998 281531708 26680786 
62574380 499126486 230691030 
446972662 363226200 446972661 
214978430 305366624 214978430 
145704486 233043396 501478851 
117398396 477248988 208813532 
219195308 252025352 520460759 
477097760 486117606 217485812 
12832952 234439060 502874515 
425362698 319197914 425362697 
462299236 106971474 462299236 
67228072 265332304 533767759 
411560696 94998382 411560696 
224503986 64872062 224503985 
153640938 3224642 153640937 
145854730 141280536 145137604 
288639346 356156352 87720895 
161565010 416773158 161593402 
123717726 115625688 123420291 
10376766 429826732 161391276 
473625740 459453904 473590196 
58954152 260976984 529412439 
436845782 43640304 436845782 
326349856 514933368 246497911 
357477838 426309406 157873949 
164188766 194022838 462458128 
359836572 53869760 359836585 
305799926 124388628 392824084 
76130042 429093670 160658214 
118858432 77158030 118858428 
14357216 377597620 109162164 
79879138 156083072 424518527 
524381768 331292552 524381767 
507434930 141773240 507434930 
440977952 65139196 440977952 
408438636 218905390 487340846 
521848164 342060068 521848163 
265950012 384232404 265950012 
208786074 373033008 208786074 
447592584 129592418 447592584 
157904726 245745716 514181171 
180289088 129041760 180289087 
52553870 44660418 52339267 
385841754 91425374 385842570 
262179444 354938844 262179444 
348156484 343883614 347149488 
117030806 518942544 250507088 
300623478 456916496 188481039 
77579682 306398300 77579690 
481716752 372485646 481716751 
321042162 281272244 321042157 
295369252 223590178 492025634 
129746314 179460708 447896163 
237480648 97443834 237480647 
45202302 105802806 374238261 
493467240 70900402 493467240 
192793794 323903220 192793794 
418851222 255372854 523808310 
476627034 176924902 476627121 
58573168 155201240 423636695 
193996810 303443550 193996810 
289692670 52145504 320581105 
507732090 468192856 507732084 
140230106 307986072 140230106 
509457482 405609314 509457481 
481551854 334112674 481551853 
534239752 134093332 534239752 
18882142 255018686 523454141 
135805700 315086246 135805700 
37603040 166031050 434466505 
92643242 530214994 261779538 
351016368 398292878 129857421 
396010800 251444132 519879588 
237354980 327943814 237354980 
357406660 450961908 182526451 
363030360 231347020 499782476 
79041646 318579436 79041890 
464623958 47764424 464623958 
363185578 209614332 478049788 
160577672 261534992 529970447 
444905776 499454114 231018657 
190364466 304247206 190364466 
526747604 92347150 526747604 
291344452 292511256 21048300 
89396990 515822826 247387370 
145196644 17667390 145196643 
356709538 246156194 514591650 
454472598 369697382 454472597 
339620966 448656158 180220701 
77161520 17568764 77161519 
146547718 498756238 230320782 
460695620 19500362 460695620 
448552804 69698372 448552804 
521814646 495772894 521813927 
326114286 53573746 326924810 
122971816 421634000 153198648 
222573370 508232216 239806027 
33026802 401843498 133408042 
15510756 177814404 446249859 
232171680 61631502 232171679 
111299746 323579790 111299746 
45722132 523513920 255078464 
20358706 411255824 142820368 
385521898 357335472 385521541 
33719998 377441730 109006274 
54922404 289162292 54922434 
81960852 48524550 81960815 
22359160 77832842 346268297 
123613196 7044118 123613195 
476073766 301362404 476073765 
201101428 214143568 482548015 
530960404 308825706 530960403 
468840208 308039386 468840207 
124872192 518838410 250402954 
190977218 87877290 190977217 
477832790 87843764 477832790 
192787480 328025612 192787480 
473002312 130234012 473002312 
23192866 527810402 259374946 
208499618 414685108 208499618 
388640102 335854576 388640101 
353453616 241477504 509912960 
418335484 217240210 485675666 
190440662 198414286 466612608 
72871610 504920934 236485478 
301988834 373070340 104634883 
261371706 150794554 261371705 
435744470 263725092 532160548 
395634520 430509698 162074215 
7156264 148653676 417089131 
45593408 333739874 65307982 
92235728 161329476 429764931 
216222962 107770634 216222961 
335239950 181771088 450206544 
180623322 532709018 264273562 
75461454 132669896 401105351 
124062550 78415708 124062549 
102582360 386116064 117696296 
180290164 125163914 180290163 
328025938 243463024 511898480 
51479716 454040210 185604754 
479518660 455468644 479517447 
314683852 285741104 314683691 
411908174 301193588 411908173 
474068484 126812326 474068484 
459987486 325365844 459987485 
160153776 401913112 160154197 
285118932 178217326 446652782 
481935160 316352244 481935159 
463840570 453509432 463758640 
225234016 341525800 225234016 
116666104 289440452 116666104 
390145234 82340076 390145239 
439331374 202487600 470923151 
166893388 160318672 166514354 
331404924 116931740 385367196 
78591946 248309540 516744995 
468513884 21411268 468513884 
377344434 359354244 377333346 
68991170 113464924 381900379 
51590306 263220566 531656021 
137533894 343128490 137533894 
157642580 28135564 157642579 
461309092 71283930 461309092 
150554524 473055194 204619738 
250616348 7648698 250616347 
98990120 472209954 203774498 
11190180 264055880 532491335 
116526942 216716994 485152449 
301376858 45195650 313687063 
97577242 230416358 498851813 
293437326 388263504 119828047 
348704996 272375308 348704995 
400658496 54811432 400658496 
95202902 433839164 165403708 
394090062 233993786 502429242 
396504684 370705790 396504231 
425075582 506039546 237604089 
478728502 120603126 478728502 
251839156 51771888 251839155 
493468782 458374574 493468756 
397636328 523064382 254628925 
231400766 392162692 231400766 
249723648 136555392 249723647 
112357352 213982466 482417921 
155294660 13009146 155294659 
145930020 229371372 497806827 
440337188 379282188 440337187 
197528654 319913950 197528654 
417580628 199346618 467782074 
56497276 58711488 325112706 
350075562 433568330 165132873 
443670378 498979286 230543829 
359203128 69807366 359205763 
399928966 33665866 399928966 
348465626 93450720 361924231 
308850246 339903274 71467736 
19273246 28111908 296391362 
502845302 408319372 502845301 
500587556 390918672 500587555 
487041928 108922480 487041928 
296483662 353842360 85406903 
78548656 398830548 130395092 
440088894 456019422 187568804 
379339368 264763460 533198916 
318337848 240002992 508438448 
128421958 465108008 196672552 
17929186 308245336 39813052 
493234262 205566084 493238446 
458176092 505537272 237101815 
86976098 185685010 454120465 
448330886 138576462 448330890 
504478572 302747990 504478571 
416478318 403426098 416433473 
28208602 220167764 488603219 
80602398 196029306 464464761 
136720032 528677004 260241548 
169158278 45562754 169158277 
466119892 421053502 466119891 
509497396 109789010 509497396 
10684706 260866010 529301465 
13289946 390645086 122209630 
312197966 398501858 130066401 
30402346 197907072 466342527 
443056252 469912788 201477007 
490576756 423020274 490576755 
279078230 119977636 388413092 
349301880 391125402 122689942 
239547776 121666822 239547775 
262530130 404265076 262530130 
464380272 487782006 219345081 
395113634 19475458 395113634 
116010626 434264374 165828918 
13087722 487858542 219423086 
119471304 212982524 481417979 
279473116 167990246 436425702 
91299620 442742990 174307534 
515992266 121276738 515992266 
356149380 380720654 112284263 
105743178 408574958 140139547 
255374858 191759400 255374857 
514237864 275398342 514237863 
175166398 207950790 476386197 
430611392 441115716 172592998 
153913230 435881106 167491248 
533867798 150960140 533867798 
465233694 263088196 531523652 
295280160 82753804 351189260 
24011902 318132136 49697422 
160432314 163988166 431260975 
483318194 528036412 259600954 
323054158 523063762 254628305 
483615748 378630510 483615747 
332739546 272835840 332739545 
450237128 491382284 222946824 
181360246 277472142 181360246 
144820942 236805176 505240631 
23643722 238116092 506551547 
427142082 120245956 427142092 
517821068 76639810 517821068 
382314576 376654892 381894346 
477419960 163346782 477419960 
246667726 359023326 246667726 
373188086 389664672 121213242 
100320088 16903790 100320087 
496298026 7619994 496298026 
123660644 175064698 443500153 
175499368 82178014 175499367 
182624302 85421528 182624301 
172100578 444642122 176764482 
412661220 485322532 216887075 
206007116 54846504 206007115 
338492360 88741966 357183179 
323264216 255047350 523482806 
80596750 133760550 402196005 
348101922 41274174 348101935 
177808110 150408266 177807669 
121223610 534597948 266162492 
452798820 423715888 452798552 
427158124 128272628 427158273 
234127706 171240950 234127705 
346381212 525756612 257321155 
36708426 225844016 494279471 
26724220 183943142 452378597 
116436072 177102040 445537495 
444716362 438152036 444331303 
104507432 200245564 468681019 
386880276 182266338 450701794 
343494422 344450776 72154420 
358558418 10831126 358558418 
145375904 197724542 466159997 
341705168 467175542 198740085 
231574338 195169714 231574320 
472567772 243169980 511605446 
275422312 153910442 422345898 
365465372 194229770 462665226 
138903750 391537036 138917671 
241458112 384618656 241458112 
18621478 195990988 464426443 
327799142 494648452 226212995 
97204962 116542646 384972568 
437239310 74797314 437239310 
257607984 265583720 533778389 
367898746 193608636 462044092 
357585470 240699410 509134866 
213409934 210448706 211994605 
297547752 147857346 416292802 
48014224 419651152 151215696 
409657140 511994702 243559245 
441840496 346438056 441840495 
144424296 190428894 458864349 
385842262 413171430 144735720 
410721954 352264434 410721953 
404707718 509571336 241135879 
103341830 365871818 103724895 
64536386 60665494 63525788 
441999614 353230716 441999613 
346131830 325810420 346129047 
222131074 197231348 222130001 
160653782 107359660 160653781 
15662158 450833212 182397756 
390604024 82528200 390604029 
193703524 532088398 263652942 
428137208 444357592 175903266 
232098086 448324784 232098086 
471753156 251689252 520124708 
420265010 167291266 435749626 
397981862 326080718 397981861 
317261060 341732742 73295973 
156857652 472847816 204412360 
321538386 369949486 101514029 
332170472 263042852 531478308 
480644608 139141640 480644608 
386233664 264162918 532598374 
314786776 370170588 101735131 
472506766 60102556 472506766 
394923080 134668386 403276070 
241347516 209263736 241347458 
92851416 34255724 92851415 
324287644 108477886 376913342 
499925890 300970652 499925889 
352110836 276212488 352110835 
64615474 472956052 204520596 
29463664 90673584 359109039 
193004456 472338830 203970987 
318028892 471150400 202714943 
197385562 174466238 197384341 
311526412 338190924 69755071 
392438308 38215850 392438308 
397966748 240530440 508965896 
446225464 38442852 446225464 
266338303 476560200 266338303 
317349402 192302652 460738108 
55075522 347502646 79068482 
91020136 346789652 91064772 
155213718 146601776 154988473 
8792206 166802216 435237671 
84962174 304053518 84962174 
310672100 440437552 172002095 
23960728 200634576 469070031 
70796030 226254142 494689597 
399103702 161962098 430397637 
280563428 281246076 7835728 
212649236 474350506 212960649 
389615770 108753322 389676640 
88849766 98217660 366473957 
319911086 406998300 138562843 
188459160 27800174 188459159 
534443540 239296716 534444106 
150645246 107341730 150645243 
294229796 384519884 116084427 
4804964 520972678 252537222 
3538918 283201218 14821057 
292533670 305021164 36536853 
387455008 283454262 387455007 
402330462 266338303 534773759 
121639588 389671708 123537458 
309358288 520775202 252339745 
197232196 136519674 197232195 
397630302 425963364 157527702 
165406140 280224190 165406140 
468764360 295995446 468764359 
257664898 19351934 257664897 
19475558 212341406 480776861 
112184716 209177530 477612985 
528213846 169017978 528213846 
441190932 288026664 441190931 
390805074 125794672 394955340 
500726566 66478212 500726566 
369741398 15745486 369741398 
265458960 58315166 265458959 
280273962 215305698 483741154 
273956680 156653706 425089162 
526145586 232575900 526146559 
124699548 321194950 124699548 
477750426 255791040 524226496 
211724428 182773176 211724132 
189925148 13405148 189925147 
445571942 464947644 196506186 
147483818 225353678 493789133 
34255164 58446610 326880699 
165274820 295797916 165274820 
47178100 101733924 370169379 
233427014 436941332 233427014 
122941646 449762460 181327004 
131406796 492006798 223571342 
331004420 241669812 510105268 
291210574 462248894 193813437 
302496640 412800630 144365173 
329172554 216996954 485432410 
525571878 144918620 525571878 
410302174 215756622 484192078 
108725512 54464050 108725511 
428968234 129026586 428968331 
201286556 52490438 201286555 
